(	SS	X	X	O
Marronnier	SL	X	X	O
Park	SL	X	X	O
)	SS	X	X	O
in	SL	X	X	O
서울특별시	NNP	X	X	O
)	SS	X	X	O
Yoook	SL	X	X	O
dah	SL	X	X	O
pulangaaaaan	SL	X	X	O
hahahaaa	SL	X	X	O
(	SS	X	X	O
with	SL	X	X	O
Nitta	SL	X	X	O
at	SL	X	X	O
큐브	NNP	P	P	A
카페	NNG	P	P	A
(	SS	X	X	O
CUBE	SL	X	X	O
Cafe	SL	X	X	O
&	SW	X	X	O
Studio	SL	X	X	O
)	SS	X	X	O
)	SS	X	X	O
[	SS	X	X	O
pic	SL	X	X	O
]	SS	X	X	O
?	SF	X	X	O
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
인천국제공항	NNP	P	P	A
(	SS	X	X	O
Incheon	SL	X	X	O
International	SL	X	X	O
Airport	SL	X	X	O
-	SS	X	X	O
ICN	SL	X	X	O
)	SS	X	X	O
in	SL	X	X	O
인천광역시	NNP	X	X	O
비가	NNG	X	X	O
오	VV	X	X	O
는	ETM	X	X	O
날	NNG	X	X	O
에	JKB	X	X	O
#	SW	X	X	O
식혜	NNG	X	X	O
한잔	NNG	X	X	O
?	SF	X	X	O
?	SF	X	X	O
@	SW	X	X	O
한국영상대학교	NNP	X	X	A
창의	NNG	X	X	A
관	JKB	X	X	A
Waiting	SL	X	X	O
(	SS	X	X	O
@	SW	X	X	O
상봉역	NNP	P	P	A
(	SS	X	X	O
Sangbong	SL	X	X	O
Stn	SL	X	X	O
.	SF	X	X	O
)	SS	X	X	O
in	SL	X	X	O
서울특별시	NNP	X	X	O
)	SS	X	X	O
@	SW	X	X	O
dkswogh	SL	X	X	O
111	SN	X	X	O
하	VV	X	X	O
아	EC	X	X	O
쓰	VV	X	X	O
었	EP	X	X	O
다	EC	X	X	O
~	SO	X	X	O
!	SF	X	X	O
~	SO	X	X	O
!	SF	X	X	O
음악	NNG	X	X	O
꼽	VV	X	X	O
고	EC	X	X	O
자전거	NNG	X	X	O
타	VV	X	X	O
고	EC	X	X	O
중랑천	NNP	X	P	A
가자	NNP	X	X	O
~	SO	X	X	O
!	SF	X	X	O
~	SO	X	X	O
!	SF	X	X	O
:	SP	X	X	O
)	SS	X	X	O
On	SL	X	X	O
the	SL	X	X	O
rainy	SL	X	X	O
day	SL	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
@	SW	X	X	O
홍대	NNP	X	X	O
상수역	NNP	X	X	A
근처	NNG	X	X	O
@	SW	X	X	O
dkswogh	SL	X	X	O
111	SN	X	X	O
이제	MAG	X	X	O
중랑천	NNP	P	P	A
에	JKB	X	X	O
가자	NNP	X	X	O
~	SO	X	X	O
!	SF	X	X	O
~	SO	X	X	O
!	SF	X	X	O
^	SW	X	X	O
^	SW	X	X	O
We	SL	X	X	O
'	SS	X	X	O
ll	SL	X	X	O
watch	SL	X	X	O
Chanyeol	SL	X	X	O
'	SS	X	X	O
s	SL	X	X	O
movie	SL	X	X	O
~	SO	X	X	O
(	SS	X	X	O
@	SW	X	X	O
CGV	SL	P	P	A
압구정	NNP	P	P	A
-	SS	P	X	O
@	SW	P	X	O
cj	SL	P	X	O
_	SW	P	X	O
cgv	SL	P	X	O
in	SL	X	X	O
서울특별시	NNP	X	X	O
)	SS	X	X	O
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
농수산물유통공사	NNP	P	P	A
화훼	NNG	P	P	A
공판장	NNG	P	P	A
in	SL	X	X	O
서울특별시	NNP	X	X	O
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
N서울타워	NNP	P	P	O
(	SS	X	X	O
N	SL	X	X	O
Seoul	SL	X	X	O
Tower	SL	X	X	O
)	SS	X	X	O
in	SL	X	X	O
서울특별시	NNP	X	X	O
지금	MAG	X	X	O
광화문	NNP	P	P	A
에서	JKB	X	X	O
는	JX	X	X	O
...	SE	X	X	O
@	SW	X	X	O
Gwanghwamun	SL	X	X	O
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
경복궁	NNP	P	P	A
(	SS	X	X	O
景福宮	SH	X	X	O
,	SP	X	X	O
Gyeongbokgung	SL	X	X	O
)	SS	X	X	O
-	SS	X	X	O
@	SW	X	X	O
chlove	SL	X	X	O
_	SW	X	X	O
u	SL	X	X	O
in	SL	X	X	O
서울특별시	NNP	X	X	O
#	SW	X	X	O
양평	NNP	X	X	O
#	SW	X	X	O
미술관	NNG	X	P	O
#	SW	X	X	O
art	SL	X	X	O
@	SW	X	X	O
양평군	NNP	X	P	A
립	NNG	X	P	A
미술관	NNG	X	P	A
영업정지	NNP	X	X	O
(	SS	X	X	O
파산	NNG	X	X	O
신청	NNG	X	X	O
)	SS	X	X	O
처분	NNG	X	X	O
된	XSV	X	X	O
상호저축은행	NNP	X	X	A
에	JKB	X	X	O
5	SN	X	X	O
천	NR	X	X	O
만원	NNG	X	X	O
이상	NNG	X	X	O
예금	NNG	X	X	O
하	XSV	X	X	O
신	EP	X	X	O
예금주	NNG	X	X	O
중	NNB	X	X	O
"	SS	P	X	O
계약	NNG	P	X	O
이전	NNG	P	X	O
"	SS	P	X	O
에서	JKB	X	X	O
제외	NNG	X	X	O
된	XSV	X	X	O
분	NNB	X	X	O
들	XSN	X	X	O
께서	JKS	X	X	O
는	JX	X	X	O
"	SS	X	X	O
예금자	NNG	X	X	O
보호	NNG	X	X	O
법	NNG	X	X	O
"	SS	X	X	O
을	ETM	X	X	O
검색	NNG	X	X	O
하	XSV	X	X	O
아	EC	X	X	O
내용	NNG	X	X	O
을	JKO	X	X	O
확인	NNG	X	X	O
하	XSV	X	X	O
길	ETN	X	X	O
권하	VV	X	X	O
아	EC	X	X	O
드리	VX	X	X	O
ㅂ니다	EC	X	X	O
"	SS	X	X	O
용인	NNP	X	X	A
천주교	NNG	X	X	A
공원묘지	NNG	X	X	A
"	SS	X	X	O
를	JKO	X	X	O
비롯	XR	X	X	O
한	XSA	X	X	O
국내	NNG	X	X	O
모든	MM	X	X	O
천주교	NNG	X	X	O
묘지	NNG	X	X	O
에	JKB	X	X	O
1986	SN	X	X	O
년	NNB	X	X	O
부터	JX	X	X	O
"	SS	X	X	O
사용료	NNG	X	X	O
및	MAJ	X	X	O
관리비	NNG	X	X	O
"	SS	X	X	O
를	JKO	X	X	O
납부	NNG	X	X	O
하	XSV	X	X	O
신	EP	X	X	O
분	NNB	X	X	O
들	XSN	X	X	O
과	JC	X	X	O
"	SS	X	X	O
영구	NNG	X	X	O
관리	NNG	X	X	O
예치금	NNG	X	X	O
"	SS	X	X	O
을	ETM	X	X	O
납부	NNG	X	X	O
하	XSV	X	X	O
신	EP	X	X	O
분	NNB	X	X	O
들	XSN	X	X	O
을	JKO	X	X	O
찾	VV	X	X	O
습니다	EF	X	X	O
.	SF	X	X	O
RT	SL	X	X	O
해	NNG	X	X	O
주	VX	X	X	O
시	EP	X	X	O
어요	EC	X	X	O
^	SW	X	X	O
^	SW	X	X	O
I	SL	X	X	O
want	SL	X	X	O
out	SL	X	X	O
.	SF	X	X	O
@	SW	X	X	O
7호선	NNP	X	X	O
상봉역	NNP	X	P	A
"	SS	X	X	O
용인	NNP	X	X	A
천주교	NNG	X	X	A
공원묘지	NNG	X	X	A
"	SS	X	X	O
를	JKO	X	X	O
비롯	XR	X	X	O
한	XSA	X	X	O
국내	NNG	X	X	O
모든	MM	X	X	O
천주교	NNG	X	X	O
묘지	NNG	X	X	O
에	JKB	X	X	O
"	SS	X	X	O
계약서	NNG	X	X	O
"	SS	X	X	O
를	JKO	X	X	O
받	VV	X	X	O
지	EC	X	X	O
못하	VX	X	X	O
고	EC	X	X	O
"	SS	X	X	O
사용	NNG	X	X	O
허가	NNG	X	X	O
서	JKB	X	X	O
"	SS	X	X	O
만	NR	X	X	O
으로	JKB	X	X	O
계약	NNG	X	X	O
하	VV	X	X	O
시	EP	X	X	O
었	EP	X	X	O
거나	EC	X	X	O
"	SS	X	X	O
관리비	NNG	X	X	O
청구서	NNG	X	X	O
"	SS	X	X	O
를	JKO	X	X	O
받	VV	X	X	O
지	EC	X	X	O
못하	VX	X	X	O
신	EP	X	X	O
분	NNB	X	X	O
들	XSN	X	X	O
을	JKO	X	X	O
찾	VV	X	X	O
습니다	EF	X	X	O
.	SF	X	X	O
RT	SL	X	X	O
해	NNG	X	X	O
주	VX	X	X	O
시	EP	X	X	O
어요	EC	X	X	O
^	SW	X	X	O
^	SW	X	X	O
내일	NNG	X	X	O
또	MAJ	X	X	O
올껰	NA	X	X	O
(	SS	X	X	O
@	SW	X	X	O
잠실야구장	NNP	P	P	A
(	SS	X	X	O
Jamsil	SL	X	X	O
Baseball	SL	X	X	O
Stadium	SL	X	X	O
)	SS	X	X	O
in	SL	X	X	O
서울특별시	NNP	X	X	O
)	SS	X	X	O
뭐	NP	X	X	O
더러	JKB	X	X	O
일찍	MAG	X	X	O
출발	NNG	X	X	O
하	XSV	X	X	O
아서	EF	X	X	O
.	SF	X	X	O
.	SF	X	X	O
(	SS	X	X	O
@	SW	X	X	O
추풍령휴게소	NNP	P	X	A
in	SL	X	X	O
김천시	NNP	X	X	O
,	SP	X	X	O
경상북도	NNP	X	X	O
)	SS	X	X	O
@	SW	X	X	O
kookmin	SL	X	X	O
77	SN	X	X	O
@	SW	X	X	O
hantle	SL	X	X	O
서울관악구	NNP	X	X	O
난곡	NNP	X	X	O
사거리	NNG	X	X	O
에	JKB	X	X	O
위치	NNG	X	X	O
한	XSV	X	X	O
정동영	NNP	X	X	O
후보	NNG	X	X	O
선거	NNG	X	X	O
캠프	NNG	X	X	O
는	JX	X	X	O
정	NNP	X	X	O
후보	NNG	X	X	O
의	JKG	X	X	O
팽목항	NNP	X	X	A
방문	NNG	X	X	O
으로	JKB	X	X	O
이날	NNG	X	X	O
하루	NNG	X	X	O
선거	NNG	X	X	O
중단	NNG	X	X	O
을	JKO	X	X	O
알리	VV	X	X	O
는	ETM	X	X	O
대형	NNG	X	X	O
현수막	NNG	X	X	O
을	JKO	X	X	O
내걸	VV	X	X	O
었	EP	X	X	O
다	EF	X	X	O
.	SF	X	X	O
RT	SL	X	X	O
부탁	NNG	X	X	O
!	SF	X	X	O
오늘	NNG	X	X	O
오후	NNG	X	X	O
7	SN	X	X	O
시	NNB	X	X	O
청소년	NNG	X	X	O
문화	NNG	X	X	O
센터	NNG	X	X	O
에서	JKB	X	X	O
예정	NNG	X	X	O
된	XSV	X	X	O
음성	NNG	X	X	O
추모제	NNG	X	X	O
를	JKO	X	X	O
우천	NNG	X	X	O
관계	NNG	X	X	O
로	JKB	X	X	O
금왕읍	NNP	X	X	A
사무소	NNG	X	X	A
2	SN	X	X	O
층	XSN	X	X	O
대	XPN	P	X	O
강당	NNG	P	X	O
에서	JKB	X	X	O
하	VV	X	X	O
기	ETN	X	X	O
로	JKB	X	X	O
변경	NNG	X	X	O
하	XSV	X	X	O
았	EP	X	X	O
습니다	EF	X	X	O
.	SF	X	X	O
착오	NNG	X	X	O
없	VA	X	X	O
으시	EP	X	X	O
길	ETN	X	X	O
!	SF	X	X	O
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
동대문	NNP	P	P	A
쇼핑	NNG	P	P	A
타운	NNG	P	P	A
(	SS	X	X	O
Dongdaemun	SL	X	X	O
Shopping	SL	X	X	O
Town	SL	X	X	O
)	SS	X	X	O
in	SL	X	X	O
서울특별시	NNP	X	X	O
소나기	NNG	X	X	O
그친	VV	X	X	O
뒤	NNG	X	X	O
~	SO	X	X	O
@	SW	X	X	O
문래	NNP	X	X	A
창작	NNG	X	X	A
촌	NNB	X	X	A
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
~	SO	X	X	O
♥	SW	X	X	O
?	SF	X	X	O
♥	SW	X	X	O
?	SF	X	X	O
♥	SW	X	X	O
?	SF	X	X	O
mukidrummer	SL	X	X	O
@	SW	X	X	O
청계천	NNP	X	P	A
이	JKS	X	X	O
보이	VV	X	X	O
는	ETM	X	X	O
Cafe	SL	X	X	O
Goodovening	SL	X	X	O
@	SW	X	X	O
namdo	SL	X	X	O
102	SN	X	X	O
4월16일	NNP	X	X	O
오후	NNG	X	X	O
4	SN	X	X	O
시	NNB	X	X	O
...	SE	X	X	O
남미	NNP	X	X	O
순방	NNG	X	X	O
을	JKO	X	X	O
위하	VV	X	X	O
아	EC	X	X	O
광주공항	NNP	X	X	A
에서	JKB	X	X	O
오후	NNG	X	X	O
에	JKB	X	X	O
출국	NNG	X	X	O
하	XSV	X	X	O
려던	ETM	X	X	O
박근혜	NNP	X	X	O
대통령	NNG	X	X	O
이	JKS	X	X	O
출국	NNG	X	X	O
장소	NNG	X	X	O
를	JKO	X	X	O
서울공항	NNP	X	X	A
으로	JKB	X	X	O
변경	NNG	X	X	O
하	XSV	X	X	O
고	EC	X	X	O
급	NNG	X	X	O
거	NNB	X	X	O
상경	NNG	X	X	O
,	SP	X	X	O
오후	NNG	X	X	O
3	SN	X	X	O
시	NNB	X	X	O
부터	JX	X	X	O
청와대	NNP	P	P	O
에서	JKB	X	X	O
새누리당	NNP	X	X	O
김무성	NNP	X	X	O
대표	NNG	X	X	O
와	JC	X	X	O
단독	NNG	X	X	O
으로	JKB	X	X	O
만나	VV	X	X	O
았	EP	X	X	O
다	EF	X	X	O
.	SF	X	X	O
닭갈비	NNP	X	X	O
(	SS	X	X	O
어제	MAG	X	X	O
티비	NNP	X	X	O
나온	VV	X	X	O
그	MM	X	X	O
집	NNG	X	X	O
)	SS	X	X	O
@	SW	X	X	O
우성	NNP	X	P	A
닭갈비	NNP	X	P	A
@	SW	X	X	O
namdo	SL	X	X	O
102	SN	X	X	O
현재	MAG	X	X	O
청와대	NNP	X	P	A
와	JC	X	X	O
당	NNG	P	X	O
은	JX	X	X	O
면담	NNG	X	X	O
이	JKS	X	X	O
끝나	VV	X	X	O
았	EP	X	X	O
으며	EC	X	X	O
당	NNG	P	X	O
에서	JKB	X	X	O
면담	NNG	X	X	O
결과	NNG	X	X	O
를	JKO	X	X	O
발표	NNG	X	X	O
할	XSV	X	X	O
것	NNB	X	X	O
으로	JKB	X	X	O
전하	VV	X	X	O
아	EC	X	X	O
지	VX	X	X	O
었	EP	X	X	O
다	EF	X	X	O
.	SF	X	X	O
면담	NNG	X	X	O
내용	NNG	X	X	O
은	JX	X	X	O
현재	MAG	X	X	O
정국	NNG	X	X	O
을	JKO	X	X	O
뒤흔들	VV	X	X	O
고	EC	X	X	O
있	VV	X	X	O
는	ETM	X	X	O
성완종	NNP	X	X	O
리스트	NNG	X	X	O
관련	NNG	X	X	O
으로	JKB	X	X	O
보이	VV	X	X	O
며	EC	X	X	O
,	SP	X	X	O
이완구	NNP	X	X	O
총리	NNG	X	X	O
의	JKG	X	X	O
거취	NNG	X	X	O
문제	NNG	X	X	O
가	JKS	X	X	O
논의	NNG	X	X	O
된	XSV	X	X	O
것	NNB	X	X	O
이	JKS	X	X	O
아니	VCN	X	X	O
ㄴ가	EC	X	X	O
하	VX	X	X	O
는	ETM	X	X	O
추측	NNG	X	X	O
들	XSN	X	X	O
이	JKS	X	X	O
난무	NNG	X	X	O
하	XSV	X	X	O
고	EC	X	X	O
있	VX	X	X	O
다	EF	X	X	O
.	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
(	SS	X	X	O
@	SW	X	X	O
경복궁	NNP	P	P	A
(	SS	X	X	O
景福宮	SH	X	X	O
,	SP	X	X	O
Gyeongbokgung	SL	X	X	O
)	SS	X	X	O
-	SS	X	X	O
@	SW	X	X	O
chlove	SL	X	X	O
_	SW	X	X	O
u	SL	X	X	O
in	SL	X	X	O
서울특별시	NNP	X	X	O
)	SS	X	X	O
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
쌈지	NNG	P	P	A
길	NNG	P	P	A
(	SS	X	X	O
Ssamzigil	SL	X	X	O
)	SS	X	X	O
in	SL	X	X	O
서울특별시	NNP	X	X	O
Fisher	SL	X	X	O
man	SL	X	X	O
#	SW	X	X	O
NXTravellerKorea	SL	X	X	O
#	SW	X	X	O
SamsungNX	SL	X	X	O
#	SW	X	X	O
nx	SL	X	X	O
1	SN	X	X	O
#	SW	X	X	O
korea	SL	X	X	O
#	SW	X	X	O
VisitKorea	SL	X	X	O
@	SW	X	X	O
낙안읍성	NNP	X	X	A
위령	NNG	X	X	O
재	VV	X	X	O
어	EF	X	X	O
.	SF	X	X	O
#	SW	X	X	O
세월호	NNP	X	X	O
(	SS	X	X	O
@	SW	X	X	O
원광대학교	NNP	P	X	A
학생	NNG	P	P	A
회관	NNG	P	P	A
in	SL	X	X	O
익산시	NNP	X	X	O
,	SP	X	X	O
전라북도	NNP	X	P	O
)	SS	X	X	O
@	SW	X	X	O
type	SL	X	X	O
_	SW	X	X	O
aksdnwjf	SL	X	X	O
우마	NNG	X	P	A
루	NNG	X	P	A
가	JKS	X	X	O
웃습니다.ㅋ	NA	X	X	O
(	SS	X	X	O
국정	NNG	X	X	O
과제	NNG	X	X	O
우수	NNG	X	X	O
사례	NNG	X	X	O
현장	NNG	X	X	O
학습	NNG	X	X	O
)	SS	X	X	O
4	SN	X	X	O
.	SF	X	X	O
15	SN	X	X	O
.	SF	X	X	O
(	SS	X	X	O
수	NNB	X	X	O
)	SS	X	X	O
부터	JX	X	X	O
17	SN	X	X	O
.	SF	X	X	O
(	SS	X	X	O
금	NNG	X	X	O
)	SS	X	X	O
까지	JX	X	X	O
중견	NNG	X	X	O
리더	NNG	X	X	O
과정	NNG	X	X	O
(	SS	X	X	O
지자체	NNG	X	X	O
5	SN	P	X	O
급	NNG	P	X	O
)	SS	P	X	O
에서	JKB	X	X	O
는	JX	X	X	O
창조경제	NNP	X	X	O
선진	NNG	X	X	O
지	NNB	X	X	O
포스코	NNP	X	X	A
광양제철소	NNP	X	P	A
및	MAJ	X	X	O
순천만	NNP	X	P	A
자연	NNG	X	X	A
생태	NNG	X	P	A
공원	NNG	X	P	A
등	NNB	X	X	O
을	JKO	X	X	O
견학	NNG	X	X	O
하	XSV	X	X	O
고	EC	X	X	O
브리핑	NNG	X	X	O
을	JKO	X	X	O
청취	NNG	X	X	O
하	XSV	X	X	O
았	EP	X	X	O
습니다	EF	X	X	O
.	SF	X	X	O
완성	NNG	X	X	O
@	SW	X	X	O
우성	NNP	X	P	A
닭갈비	NNP	X	P	A
정기	NNG	X	X	O
검진	NNG	X	X	O
(	SS	X	X	O
@	SW	X	X	O
스피드	NNG	X	P	A
메이트	NNP	X	P	A
강서	NNP	X	X	A
점	NNB	X	X	A
)	SS	X	X	O
With	SL	X	X	O
one	SL	X	X	O
of	SL	X	X	O
my	SL	X	X	O
father	SL	X	X	O
-	SS	X	X	O
in	SL	X	X	O
-	SS	X	X	O
lawSSS	SL	X	X	O
aka	SL	X	X	O
#	SW	X	X	O
INFINITE	SL	X	X	O
#	SW	X	X	O
Sungyeol	SL	X	X	O
'	SS	X	X	O
s	SL	X	X	O
appa	SL	X	X	O
?	SF	X	X	O
#	SW	X	X	O
choding	SL	X	X	O
@	SW	X	X	O
비비큐	NNP	X	P	A
프리미엄	NNG	X	P	A
카페	NNG	X	P	A
패밀리	NNP	X	P	A
타운	NNG	X	X	A
점	NNB	X	X	A
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
서현역	NNP	P	X	A
(	SS	X	X	O
Seohyeon	SL	X	X	O
Stn	SL	X	X	O
.	SF	X	X	O
)	SS	X	X	O
-	SS	X	X	O
@	SW	X	X	O
korail	SL	X	X	O
1899	SN	X	X	O
in	SL	X	X	O
성남시	NNP	X	X	O
,	SP	X	X	O
경기도	NNP	X	X	O
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
씨티은행	NNP	P	X	A
/	SP	P	X	O
citibank	SL	P	X	O
in	SL	X	X	O
서울특별시	NNP	X	X	O
Mt	SL	X	X	O
.	SF	X	X	O
Seorak	SL	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
#	SW	X	X	O
jasmintravels	SL	X	X	O
@	SW	X	X	O
설악산국립공원	NNP	X	X	A
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
ㅠㅠ	NA	X	X	O
#	SW	X	X	O
Remember	SL	X	X	O
416	SN	X	X	O
#	SW	X	X	O
NLPlostinKorea	SL	X	X	O
@	SW	X	X	O
Gwanghwamun	SL	X	X	O
Square	SL	X	X	O
-	SS	X	X	O
광화문광장	NNP	X	P	A
有種	SH	X	X	O
?	SF	X	X	O
特別的感覺	SH	X	X	O
~	SO	X	X	O
@	SW	X	X	O
한국민속촌	NNP	X	P	A
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
성모	NNG	P	P	A
다인	NNP	P	P	A
병원	NNG	P	X	A
in	SL	X	X	O
Suwon	SL	X	X	O
-	SS	X	X	O
si	SL	X	X	O
LG전자	NNP	X	P	A
불광	NNP	X	X	A
본점	NNG	X	X	A
오픈	NNG	X	X	O
기념식	NNG	X	X	O
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
인천국제공항	NNP	P	P	A
(	SS	X	X	O
Incheon	SL	X	X	O
International	SL	X	X	O
Airport	SL	X	X	O
-	SS	X	X	O
ICN	SL	X	X	O
)	SS	X	X	O
in	SL	X	X	O
인천광역시	NNP	X	X	O
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
@	SW	P	X	O
Ediya	SL	P	X	O
_	SW	P	X	O
Coffee	SL	P	X	O
/	SP	P	X	O
이디야	NNP	P	P	A
커피	NNG	P	P	A
in	SL	X	X	O
경산시	NNP	X	P	O
,	SP	X	X	O
경상북도	NNP	X	X	O
대구	NNP	X	X	O
,	SP	X	X	O
국	NNG	X	P	A
일생	NNG	X	P	A
갈비	NNG	X	P	A
avec	SL	X	X	O
@	SW	X	X	O
Numinose	SL	X	X	O
_	SW	X	X	O
aaa	SL	X	X	O
Searching	SL	X	X	O
for	SL	X	X	O
hrc	SL	X	X	O
(	SS	X	X	O
@	SW	X	X	O
롯데월드몰	NNP	P	P	A
(	SS	X	X	O
LOTTE	SL	X	X	O
WORLD	SL	X	X	O
MALL	SL	X	X	O
)	SS	X	X	O
in	SL	X	X	O
Seoul	SL	X	X	O
)	SS	X	X	O
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
코스트코	NNP	P	P	A
(	SS	X	X	O
COSTCO	SL	X	X	O
WHOLESALE	SL	X	X	O
)	SS	X	X	O
-	SS	X	X	O
@	SW	X	X	O
costco	SL	X	X	O
in	SL	X	X	O
서울특별시	NNP	X	X	O
?	SF	X	X	O
@	SW	X	X	O
Nami	SL	X	X	O
Island	SL	X	X	O
(	SS	X	X	O
남이섬	NNP	X	P	A
)	SS	X	X	O
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
홍	NNP	P	X	A
컵	NNG	P	X	A
Hong	SL	P	X	O
cup	SL	P	X	O
in	SL	X	X	O
서울	NNP	X	X	O
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
남산케이블카	NNP	P	X	A
(	SS	X	X	O
Namsan	SL	X	X	O
Cable	SL	X	X	O
Car	SL	X	X	O
)	SS	X	X	O
in	SL	X	X	O
서울특별시	NNP	X	X	O
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
종합운동장역	NNP	P	X	A
(	SS	X	X	O
Sports	SL	X	X	O
Complex	SL	X	X	O
Stn	SL	X	X	O
.	SF	X	X	O
)	SS	X	X	O
-	SS	X	X	O
@	SW	X	X	O
busanhumetro	SL	X	X	O
in	SL	X	X	O
부산광역시	NNP	X	P	O
#	SW	X	X	O
롯데리아	NNP	X	P	O
#	SW	X	X	O
롯데리아	NNP	X	P	A
동호	NNP	X	X	A
점	NNB	X	X	A
#	SW	X	X	O
강정	NNG	X	X	O
버거	NNP	X	X	O
진짜	MAG	X	X	O
싱싱	MAG	X	X	O
맛나	NNP	X	X	O
@	SW	X	X	O
우리집	NNP	X	P	O
거실	NNG	X	X	O
마무	NNP	X	X	O
으	NNG	X	X	O
리	NNB	X	X	O
@	SW	X	X	O
우성	NNP	X	P	A
닭갈비	NNP	X	P	A
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
홍대	NNP	P	P	A
놀이터	NNG	P	P	A
공원	NNG	P	P	A
(	SS	X	X	O
Hongdae	SL	X	X	O
Playground	SL	X	X	O
)	SS	X	X	O
in	SL	X	X	O
서울특별시	NNP	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
?	SF	X	X	O
...	SE	X	X	O
.	SF	X	X	O
@	SW	X	X	O
Cafe	SL	X	X	O
J	SL	X	X	O
Holic	SL	X	X	O
카페	NNG	X	P	A
제	XSN	X	P	A
이	VCP	X	P	A
홀	NNG	X	X	A
릭	NNP	X	X	A
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
해룡고등학교	NNP	X	P	A
굿모닝	NNP	X	P	O
@	SW	X	X	O
양재역	NNP	P	X	A
에서	JKB	X	X	O
버스	NNG	X	X	O
기다리	VV	X	X	O
어	EC	X	X	O
3	SN	X	X	O
층	XSN	X	X	O
은	JX	X	X	O
좋	VA	X	X	O
은데	EC	X	X	O
,	SP	X	X	O
1	SN	X	X	O
층	XSN	X	X	O
은	JX	X	X	O
싫	VA	X	X	O
은	ETM	X	X	O
고슈_ㅠ	NA	X	X	O
(	SS	X	X	O
@	SW	X	X	O
인천국제공항	NNP	P	P	A
(	SS	X	X	O
Incheon	SL	X	X	O
International	SL	X	X	O
Airport	SL	X	X	O
-	SS	X	X	O
ICN	SL	X	X	O
)	SS	X	X	O
in	SL	X	X	O
인천광역시	NNP	X	X	O
)	SS	X	X	O
I	SL	X	X	O
'	SS	X	X	O
m	SL	X	X	O
at	SL	X	X	O
한국외국어대학교	NNP	P	X	A
(	SS	X	X	O
Hankuk	SL	X	X	O
University	SL	X	X	O
of	SL	X	X	O
Foreign	SL	X	X	O
Studies	SL	X	X	O
)	SS	X	X	O
in	SL	X	X	O
서울특별시	NNP	X	X	O
